"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"3031","4052","Pituitary tumor__enh_1210","test","Pituitary tumor","","Pituitary tumor/enh_1210.png","Pituitary tumor__enh_2231","train","Pituitary tumor","","Pituitary tumor/enh_2231.png","12","0.999931","0.944444","flip_h","False","0.999774576","0.802578","1.133662","47.041128","161171","0.897251586","243","False"
"3032","4056","Pituitary tumor__enh_1211","test","Pituitary tumor","","Pituitary tumor/enh_1211.png","Pituitary tumor__enh_2235","val","Pituitary tumor","","Pituitary tumor/enh_2235.png","8","0.999918","0.416667","flip_h","True","0.999738122","0.799431","1.120124","47.145485","162206","0.406643018","1840","False"
"3033","4060","Pituitary tumor__enh_1212","test","Pituitary tumor","","Pituitary tumor/enh_1212.png","Pituitary tumor__enh_2239","train","Pituitary tumor","","Pituitary tumor/enh_2239.png","10","0.999926","0.95","flip_h","False","0.999757037","0.81654","1.142728","46.971944","163627","0.94375581","363","True"
"3034","4064","Pituitary tumor__enh_1213","test","Pituitary tumor","","Pituitary tumor/enh_1213.png","Pituitary tumor__enh_2243","train","Pituitary tumor","","Pituitary tumor/enh_2243.png","3","0.99993","0.884058","flip_h","True","0.999766868","0.805813","1.135004","47.030854","161779","0.878478002","511","False"
"3035","3958","Pituitary tumor__enh_1214","test","Pituitary tumor","","Pituitary tumor/enh_1214.png","Pituitary tumor__enh_2137","val","Pituitary tumor","","Pituitary tumor/enh_2137.png","6","0.999876","0.954545","flip_h","True","0.999556435","0.88649","1.234872","46.298362","168969","0.937530384","257","True"
"3036","3962","Pituitary tumor__enh_1215","test","Pituitary tumor","","Pituitary tumor/enh_1215.png","Pituitary tumor__enh_2141","train","Pituitary tumor","","Pituitary tumor/enh_2141.png","4","0.999931","0.888889","flip_h","True","0.999752477","0.83849","1.179641","46.695809","163847","0.936175778","244","True"
"3037","4532","Pituitary tumor__enh_1216","train","Pituitary tumor","","Pituitary tumor/enh_1216.png","Pituitary tumor__enh_989","test","Pituitary tumor","","Pituitary tumor/enh_989.png","11","0.999943","0.882353","flip_h","False","0.999785003","0.652809","1.08374","47.432303","122613","0.874777975","141","False"
"3046","3313","Pituitary tumor__enh_1225","train","Pituitary tumor","","Pituitary tumor/enh_1225.png","Pituitary tumor__enh_1492","val","Pituitary tumor","","Pituitary tumor/enh_1492.png","9","0.999922","0.954545","flip_h","False","0.999720816","0.792702","1.167299","46.787161","151700","0.937138728","87","True"
"3047","3314","Pituitary tumor__enh_1226","train","Pituitary tumor","","Pituitary tumor/enh_1226.png","Pituitary tumor__enh_1493","val","Pituitary tumor","","Pituitary tumor/enh_1493.png","12","0.999919","0.95","flip_h","False","0.999717146","0.802429","1.167126","46.788450","154535","0.923622047","97","True"
"3050","4515","Pituitary tumor__enh_1229","train","Pituitary tumor","","Pituitary tumor/enh_1229.png","Pituitary tumor__enh_972","test","Pituitary tumor","","Pituitary tumor/enh_972.png","12","0.999891","0.947368","flip_h","False","0.99964218","0.771221","1.12907","47.076385","151215","0.867306155","166","False"
"3055","4516","Pituitary tumor__enh_1234","train","Pituitary tumor","","Pituitary tumor/enh_1234.png","Pituitary tumor__enh_973","test","Pituitary tumor","","Pituitary tumor/enh_973.png","7","0.999918","0.826087","flip_h","True","0.999721222","0.61261","1.012405","48.023720","120411","0.857579023","793","False"
"3056","3258","Pituitary tumor__enh_1235","train","Pituitary tumor","","Pituitary tumor/enh_1235.png","Pituitary tumor__enh_1437","val","Pituitary tumor","","Pituitary tumor/enh_1437.png","9","0.999894","0.873563","flip_h","False","0.999681638","0.59507","0.979324","48.312274","119379","0.873565312","694","False"
"3057","3259","Pituitary tumor__enh_1236","val","Pituitary tumor","","Pituitary tumor/enh_1236.png","Pituitary tumor__enh_1438","train","Pituitary tumor","","Pituitary tumor/enh_1438.png","8","0.9999","0.818182","flip_h","True","0.999698513","0.599392","0.981657","48.291611","120491","0.826724731","756","False"
"3058","4523","Pituitary tumor__enh_1237","val","Pituitary tumor","","Pituitary tumor/enh_1237.png","Pituitary tumor__enh_980","test","Pituitary tumor","","Pituitary tumor/enh_980.png","7","0.999902","0.931034","flip_h","True","0.999622813","0.823986","1.196309","46.573933","155756","0.910100476","170","True"
"3059","3322","Pituitary tumor__enh_1238","val","Pituitary tumor","","Pituitary tumor/enh_1238.png","Pituitary tumor__enh_1501","train","Pituitary tumor","","Pituitary tumor/enh_1501.png","9","0.999886","0.9","flip_h","False","0.999575547","0.820797","1.195534","46.579563","155085","0.936213161","158","True"
"3061","3358","Pituitary tumor__enh_1240","train","Pituitary tumor","","Pituitary tumor/enh_1240.png","Pituitary tumor__enh_1537","val","Pituitary tumor","","Pituitary tumor/enh_1537.png","7","0.999936","0.867925","flip_h","True","0.999702154","0.713284","1.171541","46.755652","127252","0.87703222","416","False"
"3067","4533","Pituitary tumor__enh_1246","train","Pituitary tumor","","Pituitary tumor/enh_1246.png","Pituitary tumor__enh_990","test","Pituitary tumor","","Pituitary tumor/enh_990.png","3","0.999935","0.770833","flip_h","True","0.999714339","0.690502","1.129914","47.069892","125924","0.819633943","542","False"
"3069","3315","Pituitary tumor__enh_1248","val","Pituitary tumor","","Pituitary tumor/enh_1248.png","Pituitary tumor__enh_1494","train","Pituitary tumor","","Pituitary tumor/enh_1494.png","10","0.999937","0.893617","flip_h","False","0.999767399","0.620144","1.055333","47.663014","117104","0.905755851","298","True"
"3070","4537","Pituitary tumor__enh_1249","train","Pituitary tumor","","Pituitary tumor/enh_1249.png","Pituitary tumor__enh_994","test","Pituitary tumor","","Pituitary tumor/enh_994.png","8","0.999926","0.965517","flip_h","True","0.999730349","0.577465","1.01832","47.973117","108701","0.937203166","238","True"
"3072","3317","Pituitary tumor__enh_1251","train","Pituitary tumor","","Pituitary tumor/enh_1251.png","Pituitary tumor__enh_1496","val","Pituitary tumor","","Pituitary tumor/enh_1496.png","8","0.99992","0.923077","flip_h","True","0.999728259","0.543747","0.965729","48.433698","105056","0.854462763","256","False"
"3074","4538","Pituitary tumor__enh_1253","train","Pituitary tumor","","Pituitary tumor/enh_1253.png","Pituitary tumor__enh_995","test","Pituitary tumor","","Pituitary tumor/enh_995.png","12","0.999925","0.826087","flip_h","False","0.999734366","0.771606","1.136527","47.019205","149717","0.751985339","406","False"
"3078","3457","Pituitary tumor__enh_1257","val","Pituitary tumor","","Pituitary tumor/enh_1257.png","Pituitary tumor__enh_1636","train","Pituitary tumor","","Pituitary tumor/enh_1636.png","9","0.999937","0.731707","flip_h","False","0.999780058","0.592384","1.003116","48.103784","115108","0.769094139","650","False"
"3083","3243","Pituitary tumor__enh_1262","train","Pituitary tumor","","Pituitary tumor/enh_1262.png","Pituitary tumor__enh_1422","val","Pituitary tumor","","Pituitary tumor/enh_1422.png","10","0.999937","1","flip_h","False","0.99977644","0.621925","1.035808","47.825216","119674","0.912273476","213","True"
"3084","4513","Pituitary tumor__enh_1263","train","Pituitary tumor","","Pituitary tumor/enh_1263.png","Pituitary tumor__enh_970","test","Pituitary tumor","","Pituitary tumor/enh_970.png","2","0.99994","0.8","flip_h","True","0.999794284","0.600117","0.998009","48.148117","117883","0.874380165","228","False"
"3086","3246","Pituitary tumor__enh_1265","val","Pituitary tumor","","Pituitary tumor/enh_1265.png","Pituitary tumor__enh_1425","train","Pituitary tumor","","Pituitary tumor/enh_1425.png","3","0.999936","0.25","flip_h","True","0.999725874","0.668991","1.097684","47.321257","123695","0.240955392","2161","False"
"3092","4539","Pituitary tumor__enh_1271","train","Pituitary tumor","","Pituitary tumor/enh_1271.png","Pituitary tumor__enh_996","test","Pituitary tumor","","Pituitary tumor/enh_996.png","8","0.99995","0.416667","flip_h","True","0.999813896","0.631012","1.050178","47.705542","120218","0.44239338","876","False"
"3093","3306","Pituitary tumor__enh_1272","val","Pituitary tumor","","Pituitary tumor/enh_1272.png","Pituitary tumor__enh_1485","train","Pituitary tumor","","Pituitary tumor/enh_1485.png","10","0.999934","0.732394","flip_h","False","0.999747261","0.818058","1.185232","46.654740","156507","0.715770847","1285","False"
"3101","4542","Pituitary tumor__enh_1280","train","Pituitary tumor","","Pituitary tumor/enh_1280.png","Pituitary tumor__enh_999","test","Pituitary tumor","","Pituitary tumor/enh_999.png","5","0.999885","0.490909","flip_h","True","0.999600135","0.613327","1.027812","47.892534","119394","0.532673861","1559","False"
"3108","3339","Pituitary tumor__enh_1287","train","Pituitary tumor","","Pituitary tumor/enh_1287.png","Pituitary tumor__enh_1518","val","Pituitary tumor","","Pituitary tumor/enh_1518.png","11","0.99992","0.857143","flip_h","False","0.999707201","0.797108","1.15899","46.849210","154692","0.840756799","404","False"
"3111","3342","Pituitary tumor__enh_1290","train","Pituitary tumor","","Pituitary tumor/enh_1290.png","Pituitary tumor__enh_1521","val","Pituitary tumor","","Pituitary tumor/enh_1521.png","9","0.999945","0.853333","flip_h","False","0.99979392","0.649055","1.078387","47.475312","121718","0.831065025","782","False"
"3116","3348","Pituitary tumor__enh_1295","val","Pituitary tumor","","Pituitary tumor/enh_1295.png","Pituitary tumor__enh_1527","train","Pituitary tumor","","Pituitary tumor/enh_1527.png","7","0.999944","0.843137","flip_h","True","0.999793863","0.616665","1.048959","47.715633","116371","0.899908731","329","False"
"3117","3349","Pituitary tumor__enh_1296","val","Pituitary tumor","","Pituitary tumor/enh_1296.png","Pituitary tumor__enh_1528","train","Pituitary tumor","","Pituitary tumor/enh_1528.png","11","0.999944","0.914894","flip_h","False","0.999786631","0.643505","1.070781","47.536790","121544","0.907494936","274","True"
"3122","3355","Pituitary tumor__enh_1301","val","Pituitary tumor","","Pituitary tumor/enh_1301.png","Pituitary tumor__enh_1534","train","Pituitary tumor","","Pituitary tumor/enh_1534.png","9","0.999923","0.875","flip_h","False","0.999747964","0.608906","1.009622","48.047627","119882","0.906930693","141","True"
"3132","3370","Pituitary tumor__enh_1311","val","Pituitary tumor","","Pituitary tumor/enh_1311.png","Pituitary tumor__enh_1549","train","Pituitary tumor","","Pituitary tumor/enh_1549.png","11","0.999928","0.857143","flip_h","False","0.999733444","0.807171","1.171362","46.756980","155877","0.900072939","137","True"
"3136","3376","Pituitary tumor__enh_1315","val","Pituitary tumor","","Pituitary tumor/enh_1315.png","Pituitary tumor__enh_1555","train","Pituitary tumor","","Pituitary tumor/enh_1555.png","6","0.999938","0.5","flip_h","True","0.999750923","0.661957","1.095694","47.337015","123016","0.508607199","314","False"
"3140","3381","Pituitary tumor__enh_1319","val","Pituitary tumor","","Pituitary tumor/enh_1319.png","Pituitary tumor__enh_1560","train","Pituitary tumor","","Pituitary tumor/enh_1560.png","3","0.999948","0.969388","flip_h","True","0.999818122","0.611206","1.01818","47.974316","118543","0.972477064","171","True"
"3147","3394","Pituitary tumor__enh_1326","val","Pituitary tumor","","Pituitary tumor/enh_1326.png","Pituitary tumor__enh_1573","train","Pituitary tumor","","Pituitary tumor/enh_1573.png","6","0.999933","0.452381","flip_h","True","0.99974871","0.634998","1.05834","47.638302","119837","0.466902655","1506","False"
"3153","3400","Pituitary tumor__enh_1332","val","Pituitary tumor","","Pituitary tumor/enh_1332.png","Pituitary tumor__enh_1579","train","Pituitary tumor","","Pituitary tumor/enh_1579.png","9","0.999921","0.736842","flip_h","False","0.999761848","0.62418","1.011977","48.027391","125185","0.816292602","221","False"
"3163","3414","Pituitary tumor__enh_1342","train","Pituitary tumor","","Pituitary tumor/enh_1342.png","Pituitary tumor__enh_1593","val","Pituitary tumor","","Pituitary tumor/enh_1593.png","4","0.99994","0.5","flip_h","True","0.999767681","0.646416","1.065103","47.582968","122404","0.475891512","2087","False"
"3166","3418","Pituitary tumor__enh_1345","train","Pituitary tumor","","Pituitary tumor/enh_1345.png","Pituitary tumor__enh_1597","val","Pituitary tumor","","Pituitary tumor/enh_1597.png","1","0.999926","0.84","flip_h","True","0.999710169","0.650772","1.07758","47.481813","122158","0.817912414","553","False"
"3168","3421","Pituitary tumor__enh_1347","val","Pituitary tumor","","Pituitary tumor/enh_1347.png","Pituitary tumor__enh_1600","train","Pituitary tumor","","Pituitary tumor/enh_1600.png","9","0.999914","0.787879","flip_h","False","0.999699132","0.649082","1.058152","47.639841","125036","0.872579919","283","False"
"3169","4534","Pituitary tumor__enh_1348","val","Pituitary tumor","","Pituitary tumor/enh_1348.png","Pituitary tumor__enh_991","test","Pituitary tumor","","Pituitary tumor/enh_991.png","11","0.999931","0.852941","flip_h","False","0.999737235","0.797077","1.166971","46.789606","153291","0.81047051","858","False"
"3171","3424","Pituitary tumor__enh_1350","train","Pituitary tumor","","Pituitary tumor/enh_1350.png","Pituitary tumor__enh_1603","val","Pituitary tumor","","Pituitary tumor/enh_1603.png","12","0.999901","0.634146","flip_h","False","0.999632995","0.819096","1.183682","46.666100","156669","0.621090909","1042","False"
"3172","3425","Pituitary tumor__enh_1351","train","Pituitary tumor","","Pituitary tumor/enh_1351.png","Pituitary tumor__enh_1604","val","Pituitary tumor","","Pituitary tumor/enh_1604.png","11","0.999884","0.902439","flip_h","False","0.999593095","0.809807","1.165078","46.803704","157195","0.896720694","274","False"
"3174","3427","Pituitary tumor__enh_1353","val","Pituitary tumor","","Pituitary tumor/enh_1353.png","Pituitary tumor__enh_1606","train","Pituitary tumor","","Pituitary tumor/enh_1606.png","8","0.999895","0.954545","flip_h","True","0.999624171","0.788467","1.150793","46.910856","153185","0.923179693","115","True"
"3175","3428","Pituitary tumor__enh_1354","val","Pituitary tumor","","Pituitary tumor/enh_1354.png","Pituitary tumor__enh_1607","train","Pituitary tumor","","Pituitary tumor/enh_1607.png","7","0.999899","0.869565","flip_h","True","0.999652522","0.782051","1.13804","47.007652","152910","0.889506602","159","False"
"3182","3435","Pituitary tumor__enh_1361","val","Pituitary tumor","","Pituitary tumor/enh_1361.png","Pituitary tumor__enh_1614","train","Pituitary tumor","","Pituitary tumor/enh_1614.png","10","0.999934","0.967742","flip_h","False","0.999748005","0.656891","1.07263","47.521803","124410","0.957932083","83","True"
"3183","3436","Pituitary tumor__enh_1362","val","Pituitary tumor","","Pituitary tumor/enh_1362.png","Pituitary tumor__enh_1615","train","Pituitary tumor","","Pituitary tumor/enh_1615.png","8","0.999947","0.393617","flip_h","True","0.999812112","0.628025","1.032993","47.848859","122402","0.400278212","3449","False"
"3191","3445","Pituitary tumor__enh_1370","val","Pituitary tumor","","Pituitary tumor/enh_1370.png","Pituitary tumor__enh_1624","train","Pituitary tumor","","Pituitary tumor/enh_1624.png","7","0.999938","0.807692","flip_h","True","0.999756611","0.81258","1.18103","46.685583","155489","0.761266748","784","False"
"3196","3451","Pituitary tumor__enh_1375","val","Pituitary tumor","","Pituitary tumor/enh_1375.png","Pituitary tumor__enh_1630","train","Pituitary tumor","","Pituitary tumor/enh_1630.png","7","0.999918","0.897436","flip_h","True","0.999709869","0.630573","1.049719","47.709344","120718","0.902818679","231","True"
"3200","3388","Pituitary tumor__enh_1379","train","Pituitary tumor","","Pituitary tumor/enh_1379.png","Pituitary tumor__enh_1567","val","Pituitary tumor","","Pituitary tumor/enh_1567.png","12","0.99988","0.886792","flip_h","False","0.99957018","0.793007","1.154864","46.880190","153393","0.897849462","342","False"
"3203","3255","Pituitary tumor__enh_1382","val","Pituitary tumor","","Pituitary tumor/enh_1382.png","Pituitary tumor__enh_1434","train","Pituitary tumor","","Pituitary tumor/enh_1434.png","5","0.999919","0.316667","flip_h","True","0.999679508","0.835957","1.206685","46.498924","158235","0.283856159","2808","False"
"3204","4517","Pituitary tumor__enh_1383","train","Pituitary tumor","","Pituitary tumor/enh_1383.png","Pituitary tumor__enh_974","test","Pituitary tumor","","Pituitary tumor/enh_974.png","7","0.999917","0.933333","flip_h","True","0.999700846","0.815239","1.179662","46.695655","156448","0.940250447","167","True"
"3205","3257","Pituitary tumor__enh_1384","train","Pituitary tumor","","Pituitary tumor/enh_1384.png","Pituitary tumor__enh_1436","val","Pituitary tumor","","Pituitary tumor/enh_1436.png","4","0.999914","0.877551","flip_h","True","0.999689914","0.785278","1.157025","46.863948","151390","0.93245366","215","True"
"3209","4519","Pituitary tumor__enh_1388","train","Pituitary tumor","","Pituitary tumor/enh_1388.png","Pituitary tumor__enh_976","test","Pituitary tumor","","Pituitary tumor/enh_976.png","9","0.999929","0.627907","flip_h","False","0.999734774","0.79953","1.172418","46.749150","152798","0.62614841","1058","False"
"3211","3265","Pituitary tumor__enh_1390","val","Pituitary tumor","","Pituitary tumor/enh_1390.png","Pituitary tumor__enh_1444","train","Pituitary tumor","","Pituitary tumor/enh_1444.png","9","0.999917","0.882353","flip_h","False","0.999696788","0.796593","1.162236","46.824919","153967","0.863232682","308","False"
"3212","4520","Pituitary tumor__enh_1391","train","Pituitary tumor","","Pituitary tumor/enh_1391.png","Pituitary tumor__enh_977","test","Pituitary tumor","","Pituitary tumor/enh_977.png","8","0.999913","0.863636","flip_h","True","0.999693184","0.78373","1.149128","46.923434","151477","0.91568915","115","True"
"3214","3269","Pituitary tumor__enh_1393","train","Pituitary tumor","","Pituitary tumor/enh_1393.png","Pituitary tumor__enh_1448","val","Pituitary tumor","","Pituitary tumor/enh_1448.png","7","0.999946","0.890244","flip_h","True","0.99979433","0.649399","1.076092","47.493815","122973","0.884499055","611","False"
"3216","3271","Pituitary tumor__enh_1395","val","Pituitary tumor","","Pituitary tumor/enh_1395.png","Pituitary tumor__enh_1450","train","Pituitary tumor","","Pituitary tumor/enh_1450.png","4","0.999894","0.96","flip_h","True","0.999675523","0.583267","0.979947","48.306750","116261","0.959367246","131","True"
"3226","3281","Pituitary tumor__enh_1405","train","Pituitary tumor","","Pituitary tumor/enh_1405.png","Pituitary tumor__enh_1460","val","Pituitary tumor","","Pituitary tumor/enh_1460.png","12","0.999917","0.727273","flip_h","False","0.999710076","0.771591","1.130385","47.066273","151563","0.773905997","837","False"
"3230","4527","Pituitary tumor__enh_1409","val","Pituitary tumor","","Pituitary tumor/enh_1409.png","Pituitary tumor__enh_984","test","Pituitary tumor","","Pituitary tumor/enh_984.png","5","0.999843","0.7","flip_h","True","0.999488017","0.957649","1.325126","45.685661","172863","0.85467128","168","False"
"3231","3287","Pituitary tumor__enh_1410","train","Pituitary tumor","","Pituitary tumor/enh_1410.png","Pituitary tumor__enh_1466","val","Pituitary tumor","","Pituitary tumor/enh_1466.png","4","0.999811","0.457143","flip_h","True","0.999404621","0.857388","1.233854","46.305527","158963","0.545816733","912","False"
"3233","4528","Pituitary tumor__enh_1412","train","Pituitary tumor","","Pituitary tumor/enh_1412.png","Pituitary tumor__enh_985","test","Pituitary tumor","","Pituitary tumor/enh_985.png","9","0.999939","0.457143","flip_h","False","0.999787116","0.624561","1.027999","47.890950","121584","0.445617256","1208","False"
"3236","4529","Pituitary tumor__enh_1415","val","Pituitary tumor","","Pituitary tumor/enh_1415.png","Pituitary tumor__enh_986","test","Pituitary tumor","","Pituitary tumor/enh_986.png","8","0.999915","0.869565","flip_h","True","0.99967672","0.809391","1.180252","46.691311","154966","0.915695682","123","True"
"3237","3293","Pituitary tumor__enh_1416","val","Pituitary tumor","","Pituitary tumor/enh_1416.png","Pituitary tumor__enh_1472","train","Pituitary tumor","","Pituitary tumor/enh_1472.png","7","0.999909","0.75","flip_h","True","0.999673875","0.814312","1.185396","46.653537","155181","0.823458283","146","False"
"3239","4530","Pituitary tumor__enh_1418","train","Pituitary tumor","","Pituitary tumor/enh_1418.png","Pituitary tumor__enh_987","test","Pituitary tumor","","Pituitary tumor/enh_987.png","11","0.999907","0.813953","flip_h","False","0.999640691","0.804916","1.183752","46.665592","152804","0.827960884","475","False"
"3245","4465","Pituitary tumor__enh_1424","train","Pituitary tumor","","Pituitary tumor/enh_1424.png","Pituitary tumor__enh_922","test","Pituitary tumor","","Pituitary tumor/enh_922.png","3","0.999943","0.827586","flip_h","True","0.999753411","0.681961","1.119517","47.150188","125188","0.780225989","389","False"
"3256","4502","Pituitary tumor__enh_1435","train","Pituitary tumor","","Pituitary tumor/enh_1435.png","Pituitary tumor__enh_959","test","Pituitary tumor","","Pituitary tumor/enh_959.png","6","0.999913","0.83871","flip_h","True","0.999691227","0.813156","1.177862","46.708913","156310","0.86244321","545","False"
"3266","4504","Pituitary tumor__enh_1445","train","Pituitary tumor","","Pituitary tumor/enh_1445.png","Pituitary tumor__enh_961","test","Pituitary tumor","","Pituitary tumor/enh_961.png","10","0.999912","0.892857","flip_h","False","0.999674724","0.790604","1.163223","46.817542","151751","0.84351145","287","False"
"3286","4510","Pituitary tumor__enh_1465","train","Pituitary tumor","","Pituitary tumor/enh_1465.png","Pituitary tumor__enh_967","test","Pituitary tumor","","Pituitary tumor/enh_967.png","2","0.999843","0.638889","flip_h","True","0.999523434","0.947453","1.306734","45.807059","173803","0.65202109","792","False"
"3289","4511","Pituitary tumor__enh_1468","train","Pituitary tumor","","Pituitary tumor/enh_1468.png","Pituitary tumor__enh_968","test","Pituitary tumor","","Pituitary tumor/enh_968.png","6","0.999932","0.875","flip_h","True","0.999753972","0.625645","1.032453","47.853395","121405","0.933467742","132","True"
"3292","4512","Pituitary tumor__enh_1471","train","Pituitary tumor","","Pituitary tumor/enh_1471.png","Pituitary tumor__enh_969","test","Pituitary tumor","","Pituitary tumor/enh_969.png","7","0.999887","0.8125","flip_h","True","0.999607338","0.789158","1.154085","46.886045","152561","0.819900498","362","False"
"3319","4466","Pituitary tumor__enh_1498","train","Pituitary tumor","","Pituitary tumor/enh_1498.png","Pituitary tumor__enh_923","test","Pituitary tumor","","Pituitary tumor/enh_923.png","2","0.999857","1","flip_h","True","0.99947424","0.647419","1.065886","47.576591","122043","0.950941244","86","True"
"3323","4467","Pituitary tumor__enh_1502","train","Pituitary tumor","","Pituitary tumor/enh_1502.png","Pituitary tumor__enh_924","test","Pituitary tumor","","Pituitary tumor/enh_924.png","5","0.999952","0.857143","flip_h","True","0.999814787","0.637924","1.059847","47.625940","121268","0.869109948","50","False"
"3344","4473","Pituitary tumor__enh_1523","train","Pituitary tumor","","Pituitary tumor/enh_1523.png","Pituitary tumor__enh_930","test","Pituitary tumor","","Pituitary tumor/enh_930.png","10","0.999936","0.92","flip_h","False","0.999783985","0.628922","1.033216","47.846981","122385","0.9029971","301","True"
"3354","4476","Pituitary tumor__enh_1533","train","Pituitary tumor","","Pituitary tumor/enh_1533.png","Pituitary tumor__enh_933","test","Pituitary tumor","","Pituitary tumor/enh_933.png","7","0.99993","0.472222","flip_h","True","0.999765827","0.627228","1.034854","47.833222","121919","0.537592351","1064","False"
"3364","4478","Pituitary tumor__enh_1543","train","Pituitary tumor","","Pituitary tumor/enh_1543.png","Pituitary tumor__enh_935","test","Pituitary tumor","","Pituitary tumor/enh_935.png","12","0.999897","1","flip_h","False","0.999649237","0.767452","1.125337","47.105149","150502","0.911312849","127","True"
"3373","4479","Pituitary tumor__enh_1552","train","Pituitary tumor","","Pituitary tumor/enh_1552.png","Pituitary tumor__enh_936","test","Pituitary tumor","","Pituitary tumor/enh_936.png","6","0.999932","0.35","flip_h","True","0.999743222","0.661201","1.084004","47.430188","124900","0.334377447","850","False"
"3385","4482","Pituitary tumor__enh_1564","train","Pituitary tumor","","Pituitary tumor/enh_1564.png","Pituitary tumor__enh_939","test","Pituitary tumor","","Pituitary tumor/enh_939.png","10","0.999891","0.743243","flip_h","False","0.999606695","0.80558","1.172799","46.746331","154664","0.743519494","1217","False"
"3393","4483","Pituitary tumor__enh_1572","train","Pituitary tumor","","Pituitary tumor/enh_1572.png","Pituitary tumor__enh_940","test","Pituitary tumor","","Pituitary tumor/enh_940.png","9","0.999912","0.875","flip_h","False","0.999682925","0.791985","1.155009","46.879097","153391","0.890374332","205","False"
"3396","4484","Pituitary tumor__enh_1575","train","Pituitary tumor","","Pituitary tumor/enh_1575.png","Pituitary tumor__enh_941","test","Pituitary tumor","","Pituitary tumor/enh_941.png","6","0.999937","0.789474","flip_h","True","0.999765182","0.63969","1.061241","47.614524","120867","0.899920572","126","False"
"3399","4485","Pituitary tumor__enh_1578","train","Pituitary tumor","","Pituitary tumor/enh_1578.png","Pituitary tumor__enh_942","test","Pituitary tumor","","Pituitary tumor/enh_942.png","7","0.999943","0.696429","flip_h","True","0.99980219","0.583317","0.983501","48.275310","115342","0.726301736","1025","False"
"3402","4486","Pituitary tumor__enh_1581","val","Pituitary tumor","","Pituitary tumor/enh_1581.png","Pituitary tumor__enh_943","test","Pituitary tumor","","Pituitary tumor/enh_943.png","7","0.999887","0.388889","flip_h","True","0.999572541","0.794823","1.163627","46.814531","152740","0.354746318","1577","False"
"3419","4490","Pituitary tumor__enh_1598","train","Pituitary tumor","","Pituitary tumor/enh_1598.png","Pituitary tumor__enh_947","test","Pituitary tumor","","Pituitary tumor/enh_947.png","4","0.999933","0.723404","flip_h","True","0.999725442","0.664295","1.094975","47.342718","123664","0.797378277","541","False"
"3423","4491","Pituitary tumor__enh_1602","val","Pituitary tumor","","Pituitary tumor/enh_1602.png","Pituitary tumor__enh_948","test","Pituitary tumor","","Pituitary tumor/enh_948.png","8","0.999942","0.647059","flip_h","True","0.999774475","0.661541","1.077355","47.483626","125217","0.809049774","211","False"
"3442","4497","Pituitary tumor__enh_1621","train","Pituitary tumor","","Pituitary tumor/enh_1621.png","Pituitary tumor__enh_954","test","Pituitary tumor","","Pituitary tumor/enh_954.png","8","0.999937","0.916667","flip_h","True","0.999798157","0.624859","1.016483","47.988802","124615","0.941409343","222","True"
"3446","4498","Pituitary tumor__enh_1625","train","Pituitary tumor","","Pituitary tumor/enh_1625.png","Pituitary tumor__enh_955","test","Pituitary tumor","","Pituitary tumor/enh_955.png","5","0.999928","0.786667","flip_h","True","0.999737521","0.779846","1.14583","46.948397","151141","0.768084647","1074","False"
"3450","4499","Pituitary tumor__enh_1629","train","Pituitary tumor","","Pituitary tumor/enh_1629.png","Pituitary tumor__enh_956","test","Pituitary tumor","","Pituitary tumor/enh_956.png","6","0.999895","0.92","flip_h","True","0.999643614","0.6129","1.022546","47.937144","118866","0.942857143","92","True"
"3460","3835","Pituitary tumor__enh_1639","val","Pituitary tumor","","Pituitary tumor/enh_1639.png","Pituitary tumor__enh_2014","train","Pituitary tumor","","Pituitary tumor/enh_2014.png","9","0.999925","0.974359","flip_h","False","0.999711966","0.82341","1.189083","46.626563","157160","0.890354182","291","False"
"3472","3924","Pituitary tumor__enh_1651","train","Pituitary tumor","","Pituitary tumor/enh_1651.png","Pituitary tumor__enh_2103","val","Pituitary tumor","","Pituitary tumor/enh_2103.png","9","0.999933","0.961538","flip_h","False","0.999744982","0.794189","1.161868","46.827667","153263","0.949690033","422","True"
"3485","3932","Pituitary tumor__enh_1664","train","Pituitary tumor","","Pituitary tumor/enh_1664.png","Pituitary tumor__enh_2111","val","Pituitary tumor","","Pituitary tumor/enh_2111.png","9","0.999905","0.978723","flip_h","False","0.999634835","0.799789","1.176067","46.722164","152504","0.920409511","241","True"
"3489","3934","Pituitary tumor__enh_1668","val","Pituitary tumor","","Pituitary tumor/enh_1668.png","Pituitary tumor__enh_2113","train","Pituitary tumor","","Pituitary tumor/enh_2113.png","3","0.999925","0.805556","flip_h","True","0.999688155","0.828117","1.210036","46.474836","155510","0.910451145","395","True"
"3496","3839","Pituitary tumor__enh_1675","val","Pituitary tumor","","Pituitary tumor/enh_1675.png","Pituitary tumor__enh_2018","train","Pituitary tumor","","Pituitary tumor/enh_2018.png","11","0.999908","0.898305","flip_h","False","0.999653533","0.859329","1.206819","46.497957","165408","0.882969914","424","False"
