"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate"
"Pituitary tumor__enh_2144","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2144.png","Pituitary tumor__enh_2643","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2643.png","8","0.999923","0.821429","flip_h","True","False","0.999734394","0.816544","1.15451","46.882850","161909","0.899425287","175","False"
"Pituitary tumor__enh_2153","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2153.png","Pituitary tumor__enh_2556","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2556.png","11","0.999895","0.875","flip_h","False","False","0.999668011","0.805706","1.131085","47.060896","162035","0.87296748","125","False"
"Pituitary tumor__enh_2166","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2166.png","Pituitary tumor__enh_2567","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2567.png","6","0.999839","0.965517","flip_h","True","True","0.999468027","0.885044","1.220787","46.398002","171116","0.920146138","306","True"
"Pituitary tumor__enh_2178","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2178.png","Pituitary tumor__enh_2576","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2576.png","3","0.99986","0.9","flip_h","True","True","0.999586321","0.808895","1.143359","46.967150","160439","0.898290598","119","False"
"Pituitary tumor__enh_2185","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2185.png","Pituitary tumor__enh_2581","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2581.png","9","0.999927","1","flip_h","False","True","0.999751761","0.803001","1.136276","47.021129","160607","0.917721519","52","True"
"Pituitary tumor__enh_2187","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2187.png","Pituitary tumor__enh_1196","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1196.png","7","0.999881","1","flip_h","True","True","0.999530192","0.895859","1.255812","46.152309","168473","0.900826446","72","True"
"Pituitary tumor__enh_2196","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2196.png","Pituitary tumor__enh_2590","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2590.png","4","0.999904","0.808824","flip_h","True","False","0.999680703","0.821644","1.154366","46.883931","162541","0.802676344","870","False"
"Pituitary tumor__enh_2198","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2198.png","Pituitary tumor__enh_2592","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2592.png","4","0.999912","0.882353","flip_h","True","False","0.999716578","0.818573","1.150734","46.911306","162324","0.843330349","175","False"
"Pituitary tumor__enh_2204","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2204.png","Pituitary tumor__enh_1202","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1202.png","9","0.999907","0.791667","flip_h","False","False","0.999663511","0.831753","1.180164","46.691954","161384","0.84807418","213","False"
"Pituitary tumor__enh_2205","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2205.png","Pituitary tumor__enh_2602","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2602.png","6","0.999878","0.857143","flip_h","True","False","0.99960363","0.816704","1.145984","46.947236","162268","0.922916667","37","True"
"Pituitary tumor__enh_2209","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2209.png","Pituitary tumor__enh_2606","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2606.png","5","0.999927","0.857143","flip_h","True","False","0.999751456","0.807117","1.140911","46.985769","160609","0.891414141","86","False"
"Pituitary tumor__enh_2215","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2215.png","Pituitary tumor__enh_1205","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1205.png","5","0.99976","0.923077","flip_h","True","True","0.999220579","0.853371","1.194291","46.588602","165737","0.897029703","260","False"
"Pituitary tumor__enh_2222","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2222.png","Pituitary tumor__enh_2618","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2618.png","11","0.999926","0.842105","flip_h","False","False","0.999751699","0.822514","1.150742","46.911244","163916","0.864831553","329","False"
"Pituitary tumor__enh_2225","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2225.png","Pituitary tumor__enh_2620","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2620.png","6","0.999919","0.875","flip_h","True","False","0.999724202","0.83482","1.169733","46.769071","164361","0.938138138","206","True"
"Pituitary tumor__enh_2226","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2226.png","Pituitary tumor__enh_2621","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2621.png","11","0.999912","0.711111","flip_h","False","False","0.99971106","0.831245","1.159275","46.847076","165485","0.726308587","800","False"
"Pituitary tumor__enh_2230","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2230.png","Pituitary tumor__enh_2625","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2625.png","11","0.999928","0.971429","flip_h","False","True","0.999761083","0.811428","1.142371","46.974659","162256","0.931756142","150","True"
"Pituitary tumor__enh_2234","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2234.png","Pituitary tumor__enh_2628","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2628.png","11","0.999942","0.829268","flip_h","False","False","0.999806108","0.802364","1.129698","47.071554","161334","0.880135695","318","False"
"Pituitary tumor__enh_2244","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2244.png","Pituitary tumor__enh_2635","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2635.png","11","0.999889","0.7","flip_h","False","False","0.999610739","0.878632","1.226245","46.359257","167723","0.680284742","1033","False"
"Pituitary tumor__enh_2245","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2245.png","Pituitary tumor__enh_2636","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2636.png","9","0.999888","0.934426","flip_h","False","True","0.999599785","0.879601","1.236934","46.283871","166130","0.938983051","234","True"
"Pituitary tumor__enh_2250","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2250.png","Pituitary tumor__enh_2496","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2496.png","4","0.99991","0.828571","flip_h","True","False","0.999676889","0.845745","1.184707","46.658586","165088","0.890517241","254","False"
"Pituitary tumor__enh_2253","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2253.png","Pituitary tumor__enh_2498","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2498.png","8","0.999881","0.954545","flip_h","True","True","0.999589738","0.847252","1.189099","46.626446","164690","0.944264653","155","True"
"Pituitary tumor__enh_2255","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2255.png","Pituitary tumor__enh_1168","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1168.png","1","0.999876","0.891892","flip_h","True","False","0.999580798","0.83625","1.177904","46.708603","163387","0.940346084","131","True"
"Pituitary tumor__enh_2262","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2262.png","Pituitary tumor__enh_2505","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2505.png","11","0.999867","0.857143","flip_h","False","False","0.999541124","0.878567","1.221812","46.390716","168391","0.878475798","118","False"
"Pituitary tumor__enh_2263","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2263.png","Pituitary tumor__enh_1170","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1170.png","9","0.999868","0.923077","flip_h","False","True","0.999529908","0.888714","1.240972","46.255562","168288","0.79825518","185","False"
"Pituitary tumor__enh_2264","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2264.png","Pituitary tumor__enh_2506","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2506.png","7","0.999872","0.454545","flip_h","True","False","0.999543929","0.890278","1.240471","46.259070","168997","0.484626647","352","False"
"Pituitary tumor__enh_2280","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2280.png","Pituitary tumor__enh_2520","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2520.png","5","0.999803","0.8","flip_h","True","False","0.999352837","0.871784","1.220716","46.398514","166352","0.752151463","288","False"
"Pituitary tumor__enh_2281","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2281.png","Pituitary tumor__enh_1175","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1175.png","5","0.999915","0.619048","flip_h","True","False","0.999656613","0.887058","1.244355","46.231916","167933","0.602316602","515","False"
"Pituitary tumor__enh_2285","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2285.png","Pituitary tumor__enh_1176","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1176.png","4","0.999895","0.924528","flip_h","True","True","0.999606715","0.905132","1.254203","46.163448","170805","0.891380315","373","False"
"Pituitary tumor__enh_2288","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2288.png","Pituitary tumor__enh_2526","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2526.png","10","0.999825","0.814815","flip_h","False","False","0.999505137","0.797333","1.122682","47.125671","161001","0.830519074","271","False"
"Pituitary tumor__enh_2304","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2304.png","Pituitary tumor__enh_1181","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1181.png","8","0.999867","0.857143","flip_h","True","False","0.999536999","0.882423","1.236268","46.288551","167641","0.918994413","116","True"
"Pituitary tumor__enh_2306","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2306.png","Pituitary tumor__enh_2541","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2541.png","10","0.999921","0.878788","flip_h","False","False","0.99974584","0.79908","1.135785","47.024878","159584","0.867693702","292","False"
"Pituitary tumor__enh_2307","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2307.png","Pituitary tumor__enh_1182","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1182.png","11","0.999915","0.941176","flip_h","False","True","0.999718035","0.825245","1.164474","46.808210","162627","0.936413541","139","True"
"Pituitary tumor__enh_2311","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2311.png","Pituitary tumor__enh_1183","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1183.png","5","0.99989","0.630769","flip_h","True","False","0.999605702","0.864471","1.22557","46.364041","163774","0.59587233","1684","False"
"Pituitary tumor__enh_2315","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2315.png","Pituitary tumor__enh_1184","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1184.png","6","0.999906","0.8","flip_h","True","False","0.999676255","0.875488","1.218218","46.416305","168584","0.859515111","423","False"
"Pituitary tumor__enh_2318","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2318.png","Pituitary tumor__enh_2551","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2551.png","8","0.999896","0.9375","flip_h","True","True","0.9996041","0.888161","1.24424","46.232719","167478","0.91023166","279","True"
"Pituitary tumor__enh_2325","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2325.png","Pituitary tumor__enh_2419","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2419.png","10","0.999904","0.906667","flip_h","False","True","0.999705037","0.778419","1.108198","47.238453","157199","0.931917552","327","True"
"Pituitary tumor__enh_2327","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2327.png","Pituitary tumor__enh_2420","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2420.png","8","0.999916","0.912088","flip_h","True","True","0.999728669","0.804676","1.136281","47.021091","161034","0.926913156","425","True"
"Pituitary tumor__enh_2329","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2329.png","Pituitary tumor__enh_2422","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2422.png","6","0.999904","0.790323","flip_h","True","False","0.999698074","0.788658","1.113696","47.195472","159837","0.899605782","382","False"
"Pituitary tumor__enh_2335","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2335.png","Pituitary tumor__enh_2430","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2430.png","2","0.99989","0.842105","flip_h","True","False","0.999611283","0.8465","1.193161","46.596821","163117","0.789814066","260","False"
"Pituitary tumor__enh_2337","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2337.png","Pituitary tumor__enh_1144","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1144.png","8","0.999893","0.526316","flip_h","True","False","0.999615296","0.866081","1.21782","46.419141","165157","0.530541012","538","False"
"Pituitary tumor__enh_2338","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2338.png","Pituitary tumor__enh_2432","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2432.png","6","0.999892","0.521739","flip_h","True","False","0.9996203","0.858608","1.202857","46.526523","165702","0.568694463","631","False"
"Pituitary tumor__enh_2343","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2343.png","Pituitary tumor__enh_2436","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2436.png","5","0.999805","0.818182","flip_h","True","False","0.999426714","0.936844","1.292553","45.901839","174056","0.842424242","104","False"
"Pituitary tumor__enh_2351","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2351.png","Pituitary tumor__enh_9","val","Pituitary tumor","original","Pituitary tumor/enh_9.png","12","0.964191","0.857143","identity","False","False","0.948101629","38.313801","45.670058","14.938172","260501","0.82745098","176","False"
"Pituitary tumor__enh_2352","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2352.png","Pituitary tumor__enh_2444","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2444.png","7","0.999814","0.8","flip_h","True","False","0.999381576","0.865891","1.213527","46.449812","166262","0.810007819","243","False"
"Pituitary tumor__enh_2358","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2358.png","Pituitary tumor__enh_1150","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1150.png","5","0.999867","0.894737","flip_h","True","False","0.99956539","0.807487","1.133355","47.043488","161752","0.833081571","221","False"
"Pituitary tumor__enh_2365","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2365.png","Pituitary tumor__enh_2458","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2458.png","6","0.999882","0.846154","flip_h","True","False","0.999585007","0.86924","1.21518","46.437994","166817","0.859545837","334","False"
"Pituitary tumor__enh_2368","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2368.png","Pituitary tumor__enh_2460","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2460.png","5","0.999852","0.964286","flip_h","True","True","0.999496394","0.882385","1.239177","46.268134","166829","0.849794239","292","False"
"Pituitary tumor__enh_2371","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2371.png","Pituitary tumor__enh_2462","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2462.png","10","0.999908","0.944444","flip_h","False","True","0.999654113","0.877617","1.229517","46.336116","167255","0.905957447","221","True"
"Pituitary tumor__enh_2373","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2373.png","Pituitary tumor__enh_2464","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2464.png","12","0.999841","0.882353","flip_h","False","False","0.999462871","0.854664","1.188924","46.627723","167149","0.924392439","168","True"
"Pituitary tumor__enh_2381","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2381.png","Pituitary tumor__enh_2470","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2470.png","8","0.999885","0.88","flip_h","True","False","0.999605106","0.855965","1.201358","46.537357","164927","0.911369193","145","True"
"Pituitary tumor__enh_2387","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2387.png","Pituitary tumor__enh_2479","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2479.png","9","0.999901","0.923077","flip_h","False","True","0.999695792","0.803741","1.131013","47.061453","161556","0.930490654","119","True"
"Pituitary tumor__enh_2397","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2397.png","Pituitary tumor__enh_2490","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2490.png","11","0.9999","0.593407","flip_h","False","False","0.99967231","0.821678","1.159459","46.845696","161966","0.593171395","2395","False"
"Pituitary tumor__enh_2408","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2408.png","Pituitary tumor__enh_2400","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2400.png","9","0.999848","0.918919","flip_h","False","True","0.999495896","0.873047","1.221564","46.392481","166981","0.935700777","306","True"
"Pituitary tumor__enh_2411","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2411.png","Pituitary tumor__enh_2319","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2319.png","4","0.999864","0.943662","flip_h","True","True","0.999550025","0.860718","1.207752","46.491251","166148","0.962588028","170","True"
"Pituitary tumor__enh_2412","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2412.png","Pituitary tumor__enh_2320","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2320.png","5","0.999874","0.894737","flip_h","True","False","0.999560334","0.884968","1.228733","46.341653","169622","0.919965577","279","True"
"Pituitary tumor__enh_2415","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2415.png","Pituitary tumor__enh_2323","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2323.png","8","0.999828","0.97561","flip_h","True","True","0.999418947","0.872505","1.225287","46.366049","166501","0.941729323","155","True"
"Pituitary tumor__enh_2425","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2425.png","Pituitary tumor__enh_2332","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2332.png","9","0.999867","0.912281","flip_h","False","True","0.999548483","0.864033","1.215828","46.433362","165372","0.914516129","318","True"
"Pituitary tumor__enh_2429","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2429.png","Pituitary tumor__enh_2334","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2334.png","6","0.999895","0.666667","flip_h","True","False","0.999622052","0.878925","1.221828","46.390605","168501","0.794460641","141","False"
"Pituitary tumor__enh_2435","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2435.png","Pituitary tumor__enh_2342","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2342.png","2","0.999822","0.75","flip_h","True","False","0.999402238","0.950588","1.328167","45.665752","171001","0.724806202","284","False"
"Pituitary tumor__enh_2454","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2454.png","Pituitary tumor__enh_2363","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2363.png","9","0.999898","0.625","flip_h","False","False","0.999659937","0.818707","1.155826","46.872955","161539","0.568160153","453","False"
"Pituitary tumor__enh_2472","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2472.png","Pituitary tumor__enh_2404","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2404.png","6","0.999906","0.952381","flip_h","True","True","0.9996494","0.868221","1.225665","46.363369","164977","0.906637491","128","True"
"Pituitary tumor__enh_2473","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2473.png","Pituitary tumor__enh_1130","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1130.png","1","0.99991","0.727273","flip_h","True","False","0.999704955","0.820404","1.1529","46.894973","162690","0.846846847","204","False"
"Pituitary tumor__enh_2474","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2474.png","Pituitary tumor__enh_2386","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2386.png","5","0.999916","0.826087","flip_h","True","False","0.999714051","0.84557","1.175552","46.725963","166297","0.916485113","115","True"
"Pituitary tumor__enh_2484","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2484.png","Pituitary tumor__enh_2392","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2392.png","7","0.999884","0.674419","flip_h","True","False","0.999582913","0.914997","1.266063","46.081694","172320","0.68384157","902","False"
"Pituitary tumor__enh_2488","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2488.png","Pituitary tumor__enh_2395","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2395.png","6","0.999899","0.862069","flip_h","True","False","0.999696167","0.778145","1.107424","47.244528","157391","0.921286031","284","True"
"Pituitary tumor__enh_2494","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2494.png","Pituitary tumor__enh_2248","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2248.png","6","0.999855","0.85","flip_h","True","False","0.999486999","0.883926","1.244544","46.230600","166534","0.866866118","356","False"
"Pituitary tumor__enh_2513","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2513.png","Pituitary tumor__enh_2273","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2273.png","8","0.999857","0.925926","flip_h","True","True","0.999448973","0.881145","1.250127","46.191723","165923","0.902670623","164","True"
"Pituitary tumor__enh_2514","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2514.png","Pituitary tumor__enh_2274","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2274.png","8","0.999855","0.964286","flip_h","True","True","0.999463799","0.868946","1.232416","46.315659","164906","0.939988459","104","True"
"Pituitary tumor__enh_2527","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2527.png","Pituitary tumor__enh_2290","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2290.png","6","0.999785","0.928571","flip_h","True","True","0.999395481","0.81282","1.138747","47.002257","163000","0.93223102","291","True"
"Pituitary tumor__enh_2535","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2535.png","Pituitary tumor__enh_2299","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2299.png","5","0.999889","0.95","flip_h","True","True","0.999667113","0.77076","1.101992","47.287236","155736","0.896103896","264","False"
"Pituitary tumor__enh_2542","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2542.png","Pituitary tumor__enh_2308","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2308.png","4","0.999912","0.902439","flip_h","True","True","0.999709389","0.814846","1.152438","46.898452","161019","0.928076923","187","True"
"Pituitary tumor__enh_2545","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2545.png","Pituitary tumor__enh_2312","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2312.png","6","0.99987","0.888889","flip_h","True","False","0.999551368","0.864456","1.219429","46.407673","164835","0.891275465","491","False"
"Pituitary tumor__enh_2546","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2546.png","Pituitary tumor__enh_2313","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2313.png","9","0.999879","0.792208","flip_h","False","False","0.999575533","0.879662","1.228818","46.341050","167871","0.820523473","864","False"
"Pituitary tumor__enh_2547","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2547.png","Pituitary tumor__enh_2314","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2314.png","12","0.99988","0.739726","flip_h","False","False","0.99959191","0.861355","1.207387","46.493876","165941","0.75","1113","False"
"Pituitary tumor__enh_2560","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2560.png","Pituitary tumor__enh_2158","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2158.png","5","0.999919","0.933333","flip_h","True","True","0.999726644","0.820496","1.152258","46.899811","162772","0.969716758","371","True"
"Pituitary tumor__enh_2561","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2561.png","Pituitary tumor__enh_2159","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2159.png","6","0.999924","0.920904","flip_h","True","True","0.999751654","0.809803","1.1384","47.004902","161685","0.901509831","1122","True"
"Pituitary tumor__enh_2564","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2564.png","Pituitary tumor__enh_2162","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2162.png","7","0.999839","0.910256","flip_h","True","True","0.999453232","0.874741","1.220967","46.396724","167298","0.929824561","344","True"
"Pituitary tumor__enh_2568","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2568.png","Pituitary tumor__enh_2167","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2167.png","5","0.999841","0.837209","flip_h","True","False","0.99945996","0.88562","1.230633","46.328232","169138","0.804469274","560","False"
"Pituitary tumor__enh_2571","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2571.png","Pituitary tumor__enh_2171","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2171.png","10","0.999887","0.606061","flip_h","False","False","0.999596077","0.871792","1.218082","46.417276","167403","0.632801822","806","False"
"Pituitary tumor__enh_2577","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2577.png","Pituitary tumor__enh_2179","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2179.png","7","0.999821","0.684211","flip_h","True","False","0.999474665","0.797382","1.129469","47.073319","159264","0.78514377","269","False"
"Pituitary tumor__enh_2579","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2579.png","Pituitary tumor__enh_2182","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2182.png","6","0.999907","1","flip_h","True","True","0.999700361","0.794079","1.116482","47.173768","161228","0.926470588","35","True"
"Pituitary tumor__enh_2580","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2580.png","Pituitary tumor__enh_2183","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2183.png","12","0.99991","0.9","flip_h","False","True","0.999702272","0.805172","1.133393","47.043191","161349","0.871517028","83","False"
"Pituitary tumor__enh_2586","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2586.png","Pituitary tumor__enh_2190","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2190.png","6","0.999854","0.785714","flip_h","True","False","0.999440775","0.904156","1.25558","46.153917","170380","0.884787472","103","False"
"Pituitary tumor__enh_2587","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2587.png","Pituitary tumor__enh_2192","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2192.png","9","0.999865","0.380952","flip_h","False","False","0.999567553","0.809921","1.137199","47.014078","161700","0.37531946","1711","False"
"Pituitary tumor__enh_2597","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2597.png","Pituitary tumor__enh_2200","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2200.png","7","0.999937","0.733333","flip_h","True","False","0.999780823","0.819736","1.15351","46.890376","162686","0.692728694","1179","False"
"Pituitary tumor__enh_2605","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2605.png","Pituitary tumor__enh_2208","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2208.png","9","0.999935","0.727273","flip_h","False","False","0.999774448","0.835129","1.16589","46.797655","165706","0.881638847","78","False"
"Pituitary tumor__enh_2609","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2609.png","Pituitary tumor__enh_2213","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2213.png","9","0.999889","0.580645","flip_h","False","False","0.999577208","0.890705","1.243064","46.240934","168224","0.574016563","823","False"
"Pituitary tumor__enh_2610","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2610.png","Pituitary tumor__enh_2214","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2214.png","5","0.999881","0.942857","flip_h","True","True","0.9995572","0.896297","1.253604","46.167600","168327","0.939029626","142","True"
"Pituitary tumor__enh_2611","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2611.png","Pituitary tumor__enh_2216","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2216.png","6","0.99981","0.911765","flip_h","True","True","0.999366786","0.865063","1.204404","46.515362","167281","0.943000456","125","True"
