"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate"
"Pituitary tumor__enh_1151","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1151.png","Pituitary tumor__enh_2362","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2362.png","6","0.99991","0.9","flip_h","True","True"
"Pituitary tumor__enh_1261","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1261.png","Pituitary tumor__enh_1421","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1421.png","9","0.999934","0.878788","flip_h","False","False"
"Pituitary tumor__enh_1448","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1448.png","Pituitary tumor__enh_1393","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1393.png","7","0.999946","0.890244","flip_h","True","False"
"Pituitary tumor__enh_1449","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1449.png","Pituitary tumor__enh_1394","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1394.png","11","0.999929","0.964286","flip_h","False","True"
"Pituitary tumor__enh_1460","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1460.png","Pituitary tumor__enh_1405","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1405.png","12","0.999917","0.727273","flip_h","False","False"
"Pituitary tumor__enh_1592","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1592.png","Pituitary tumor__enh_1341","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1341.png","10","0.999914","0.810127","flip_h","False","False"
"Pituitary tumor__enh_1649","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1649.png","Pituitary tumor__enh_2102","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2102.png","8","0.999935","0.955224","flip_h","True","True"
"Pituitary tumor__enh_1803","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1803.png","Pituitary tumor__enh_1054","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1054.png","6","0.999921","0.8","flip_h","True","False"
"Pituitary tumor__enh_1848","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1848.png","Pituitary tumor__enh_1068","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1068.png","11","0.999909","0.909091","flip_h","False","True"
"Pituitary tumor__enh_1936","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1936.png","Pituitary tumor__enh_1767","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1767.png","6","0.999911","0.819672","flip_h","True","False"
"Pituitary tumor__enh_2071","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2071.png","Pituitary tumor__enh_1724","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1724.png","10","0.999906","0.896907","flip_h","False","False"
"Pituitary tumor__enh_2072","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2072.png","Pituitary tumor__enh_1725","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1725.png","5","0.999903","0.792308","flip_h","True","False"
"Pituitary tumor__enh_2190","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2190.png","Pituitary tumor__enh_612","test","Pituitary tumor","original","Pituitary tumor/enh_612.png","12","0.964324","0.636364","identity","False","False"
"Pituitary tumor__enh_2239","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2239.png","Pituitary tumor__enh_1212","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1212.png","11","0.999926","0.95","flip_h","False","True"
"Pituitary tumor__enh_2254","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2254.png","Pituitary tumor__enh_2499","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2499.png","3","0.999876","0.928571","flip_h","True","True"
"Pituitary tumor__enh_2277","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2277.png","Pituitary tumor__enh_2516","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2516.png","12","0.999858","0.789474","flip_h","False","False"
"Pituitary tumor__enh_2414","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2414.png","Pituitary tumor__enh_2322","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2322.png","5","0.999829","0.788462","flip_h","True","False"
"Pituitary tumor__enh_2440","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2440.png","Pituitary tumor__enh_2348","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2348.png","12","0.999902","0.910714","flip_h","False","True"
"Pituitary tumor__enh_2501","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2501.png","Pituitary tumor__enh_2257","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2257.png","6","0.999936","0.625","flip_h","True","False"
"Pituitary tumor__enh_2530","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2530.png","Pituitary tumor__enh_2294","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2294.png","7","0.999866","0.722222","flip_h","True","False"
