"sample_id","tumor_type","source_dataset","original_split","split","group_id","image_path","mask_path","image_pixel_sha256","mask_pixel_sha256","image_distinct_values","image_min","image_max","image_mean","image_stddev","mask_distinct_values","mask_binary","foreground_pixels","foreground_fraction","mask_min_x","mask_min_y","mask_max_x","mask_max_y","actual_image_sha256","actual_mask_sha256"
"Glioma__enh_72","Glioma","original","train","train","similarity_71","Glioma/enh_72.png","Glioma/enh_72_mask.png","39a98efd2e02ed0d45d91142e0c2136a0ddeeb71cd4e244ed6fce9655b3854f2","6d68ceff4b5f9a2c312216489d74872618321ead568d6a600c61f3a3f78f5ce3","255","1","255","45.365612","52.281888","2","True","3253","0.0124092102050781","225","155","288","224","ad5adef9b30b8e311bf9b8a339061d01a64a9b96c7925fd9f15bc3df5c6b95d3","679dedad9589262ff2af253b8a803fa502b86fb06be2076ae7d466ae7953ab22"
"Glioma__enh_76","Glioma","original","test","train","similarity_75","Glioma/enh_76.png","Glioma/enh_76_mask.png","e01316902a06480dea4dc87299f70ad6c4b3dee7240129576dc83df8460bb33a","13867bb56be76fa507231316eb38ce721c5567c175cf0a7361337696778e9a03","255","1","255","45.501354","55.305384","2","True","1984","0.007568359375","277","121","317","182","55cc6e0cb9ad92b15a0b2c1ef36f27adda9432fd1f55013ce8e3eb0615293ab8","de342eafc0bcfdd090bcf6e86248015cd2a1d3c46cfddcd5f926264a8890106e"
"Glioma__enh_77","Glioma","original","train","train","similarity_76","Glioma/enh_77.png","Glioma/enh_77_mask.png","ce722f8b8b3ed6db5d364e51f75b43c5907a4c67219cd5bf8c40ab1548c14133","1ad3f57d856a5cb93afa233255a0a52efa9b08bd46b93d216a309a07e578e09d","255","1","255","47.030598","58.004957","2","True","4187","0.0159721374511719","269","108","333","196","83a8b0e8b96ffac5a787bdec0d887a689c22eeb49b9975918dded43874afa763","eb1add2ec3d0e3d9894c94a79f55275133098aa202f5237274e3a5a47f55d976"
"Glioma__enh_79","Glioma","original","train","train","similarity_78","Glioma/enh_79.png","Glioma/enh_79_mask.png","20af9d700b9dbe89406479d882f1c72bcc8a53c3fb915c961cbbb698ccb0f149","ba7d4e611749c40c47ca20ada1773ec7959481d8c2c0d93ff5a905da100a6d3a","255","1","255","43.05814","55.3143","2","True","6410","0.0244522094726563","260","112","348","206","5f226aef1275633e2025116311003d80d7af10aab25d54cc472dcd0429d657e0","a29382992184542b3b16915c407300af7aa9c0d4563fb43104964e6c1781e351"
"Glioma__enh_80","Glioma","original","train","train","similarity_79","Glioma/enh_80.png","Glioma/enh_80_mask.png","6c35b12a212051c79c75ba373047906e93f0f4fe0f8c55f01637ab2220f6bbcb","d265200ef24911459e4c2727bb8d77d90a3b0e9f4c0c793f43c8880adf9297c8","255","1","255","43.351768","57.236076","2","True","4809","0.0183448791503906","261","124","339","203","deb1e950437da3384ee261d599f8b0cb2c5d3f1e7f2146caa3455753130e8c29","090402217eaf9d2165854e8626a0432cc88c80e46b1511e549bdab9136d57c8d"
"Glioma__enh_85","Glioma","original","train","train","similarity_84","Glioma/enh_85.png","Glioma/enh_85_mask.png","fc42a9dd39ca4400f9fdab0eda281421e5ecd3c43acf48a292be1680ae8a1ca2","20681eaba6800b221489d24235ab3c26293fab33c9e76810774506981a822a33","253","2","255","38.76947","50.36236","2","True","8144","0.03106689453125","265","130","371","246","427dadc1c4f542f68d86c580107227683b6e5582322b929f811dcfa0a4d58528","d593320373c8df268f8ef38203a047a6f9a043c88031cb12dcc61e5a01e434f4"
"Glioma__enh_86","Glioma","original","test","train","similarity_85","Glioma/enh_86.png","Glioma/enh_86_mask.png","dea776871f3a5615562e3cfcc3817f1a2ac24bf6a36a76c6c563c5fb2a82398c","557fe8f30b7f56b20772a66fc881b18279e54749d9b824ab3fa4085b2f70a224","254","2","255","37.366787","50.22811","2","True","8598","0.0327987670898438","262","132","363","249","29995d45b328bde0861f883d80ed431e7e959b0a7e06939a1102314595fdc0fd","b86d039f98be38421230bf4abbe77cb2ded00779fb155163a889db0d23c58a30"
"Glioma__enh_87","Glioma","original","train","train","similarity_86","Glioma/enh_87.png","Glioma/enh_87_mask.png","fc000ff68a807c5c043d835d6ec39826c2b7b6731e1dbab2cd92db2b0c8a6655","860434c1b5c121337a9eaf5dd71c3e1b73c6685824e7e657806ec0d1ab794618","255","1","255","37.684063","55.35157","2","True","6991","0.0266685485839844","257","154","361","251","58cdbd2acdc1b5d77852ce5742d487475de4e405e3a4b1d7295ac4998758912d","40607ddb4e331510351ab3fd30d1eed8c33b18f901773794f71629f9f4dd449e"
"Glioma__enh_88","Glioma","original","train","train","similarity_87","Glioma/enh_88.png","Glioma/enh_88_mask.png","23cddad5cc04d2494abbea040f2470cbaf2d55d8ecc29f273f572e4debe314c7","811fe053fc73781f78ba615c20eafbb2cedf45b2395e88d8c70337ad63f9aef4","256","0","255","33.29303","52.008926","2","True","4514","0.0172195434570313","259","171","338","246","5e5a82d26fe24b33c75510cdbade37ae10b24135e83065e3b075c33009a6fcae","d90a102208daecffef8dc07e49c1602fc5a32508b6914993792e4459d7325bd8"
"Glioma__enh_89","Glioma","original","test","train","similarity_88","Glioma/enh_89.png","Glioma/enh_89_mask.png","af6617778aeeda3401c02e46a1da014281168e9a9c96000ca1a9e421e16f1c1d","8615b09dbd4e4e4ece1f7ebae38d8db9c77230655eb925b2c8d61047302037f7","255","1","255","32.600925","53.728209","2","True","5373","0.0204963684082031","213","178","312","245","b586f4075641a0b48c15d25341daf0b7705816a8c7faed53df2d4dc4a7a43579","d151908591bbf6f232db88b36ed51fab200a7ba48880ea7b2000ec6a8e119789"
"Glioma__enh_90","Glioma","original","val","train","similarity_89","Glioma/enh_90.png","Glioma/enh_90_mask.png","43e1bae46d1ef59b202354c2714584d47962d5fa0fd178bcdfe96b646a3312a8","8053dab3fe4577e07eeda4336ee0e9377f99142bf9c9ff1c9457297b138df21d","255","1","255","44.55468","54.467735","2","True","5322","0.0203018188476563","229","119","329","195","8a952560245cb72ffa8128e23f0c3d2cd7b3b8800d95280c54797bb81de7fd5d","a843579d943cedeb9b785cfe709c702173a45040140212dbde7e0efd1ae8034f"
"Glioma__enh_91","Glioma","original","val","train","similarity_90","Glioma/enh_91.png","Glioma/enh_91_mask.png","9dd5470234db27ef4ec698415a5e1d94513b87ad762a995d2110f71540047c68","63885e5714dba892818fe25e2aebab1928eb830fbd5e3953ad1e805833558b45","255","1","255","43.740009","54.108302","2","True","5505","0.0209999084472656","260","93","335","193","6a8993e87fb159e709067c1db4576f5ebe64f1aaf93b9b0518d8cd43868f15b6","414355ab34e730dfb0a722315f5775a63fd86277b5caaa7cd2500c4a12a588ad"
"Glioma__enh_92","Glioma","original","val","train","similarity_91","Glioma/enh_92.png","Glioma/enh_92_mask.png","e7f8b50f0bce479a307e433d4f91f544a8342140b5a6d78f42322c61acab7780","99860e6ccd57413bc6c33c5f1f5ae786c588e94ef0fd65a78f156c4094a78fca","255","1","255","42.04076","52.724335","2","True","7921","0.0302162170410156","240","102","327","219","394838b07855ceffda78d1e22dd04ed6489a298b0379f571e341a9ac0055ac6a","8137a84b8a7ec6512958fbc9fccdff2f15830c2b978eca504380cb658a1d71fe"
"Glioma__enh_93","Glioma","original","train","train","similarity_92","Glioma/enh_93.png","Glioma/enh_93_mask.png","2eee2e270ac39bef299baadf1760572e268682e57c589b18aa9fbcd5061b7652","c935742d741124d72b677066ed043b3faef33003920b7476b9311126910fe95b","255","1","255","41.842213","53.61961","2","True","8113","0.0309486389160156","260","111","358","223","f6d2b4e3c382b146badc5d2ed9f329834f3ffe1941b7e464e79d392fbd8994f3","4e2e971a1d55853058f9fba26785016158adcae92f3a428b6040bb537551de39"
"Glioma__enh_94","Glioma","original","train","train","similarity_93","Glioma/enh_94.png","Glioma/enh_94_mask.png","a483c666dc98637dc0994f05f217da6f38a310ca1d896b40764120dab9d093f8","344ab8cfe3dbe47d59186eb8493eb3e2f90420b1601c0d7fa5536158dcdcf15e","255","1","255","39.282761","52.149692","2","True","4791","0.0182762145996094","260","123","344","209","869de1cff06a2f57afac389a9a1d6d53bf912201567bbacdf752ebafd736bb90","2a7ef862308b399613dfdc24ec102919787c1228e71617ad2032105af3655b4f"
"Glioma__enh_96","Glioma","original","val","train","similarity_95","Glioma/enh_96.png","Glioma/enh_96_mask.png","78ccce3ac61bda02040fc746726c6bcb5d820d026dd5e15ba576392c476ed96b","093bc48646114272347643e88234269e836fa50cf00b3730430ff93670c3894c","255","1","255","41.243511","56.018086","2","True","2397","0.00914382934570313","262","143","333","201","61facddfbd0062912aa91e998d75bf03823f2e8fe26aa475d844d80387f8322a","2999c5beaaf26b365d69cf7e6233c9110fe8c01a75da6ca893d4787c6a8b9301"
"Glioma__enh_97","Glioma","original","train","train","similarity_96","Glioma/enh_97.png","Glioma/enh_97_mask.png","aa83b3343470bacba65a6b3a489c4a8960b6a8517c95ef866e756519de92ab60","0d2297ded440f46f527734dbabaf672bc4992ab15548aad22aeb74d047d9b178","254","2","255","40.685703","47.703011","2","True","13873","0.0529212951660156","188","182","317","327","d1db7b3494543f06e2a0d4bdc92c9809f3ab67e1ed17244f7d93ff1ac50cde38","39b783bb2f37ef52386802a8c5143db98b57d0548352e8498be7e0c805c00dc1"
"Glioma__enh_98","Glioma","original","train","train","similarity_97","Glioma/enh_98.png","Glioma/enh_98_mask.png","b4d79871057c9042740995dd1ea2d90ff62e35643b2f4d1d9b3f627063de2592","7c4117dc76fc4f025b895cf6c8afee635946a9cfba94913412f62745340f1542","253","1","255","40.153706","47.181227","2","True","10963","0.0418205261230469","196","186","306","306","8b06f287e4361131128de2d953239b202ba8fe42deb49d73e89c720a61c46a1c","1a243d970e89441991d0abb9f1951e6a7071d598d5176753e252745c4c04656c"
"Glioma__enh_99","Glioma","original","train","train","similarity_98","Glioma/enh_99.png","Glioma/enh_99_mask.png","9820780964d854b92a52b57994eed79a38f3cb1fd1a79928e3c2eee624c20f00","69050914857b61c7ce2d94ed8b564cf98abc5575b69e3521b9e47eba55f1004d","247","2","255","36.075184","42.787288","2","True","11839","0.0451622009277344","195","192","319","348","54e44378863a4ee6462af020564efd0826b5fa27a670ac944ae851b2bec5c4b0","c77821e43c9e29d196a7bd72ad9a74157fef28cf508ec91a3324b2cc0c3e4a32"
"Glioma__enh_100","Glioma","original","train","train","similarity_99","Glioma/enh_100.png","Glioma/enh_100_mask.png","b75e1870037a89dda8c6b04987fe91967b9e7fc5ea0e65138eedaf6af0e71950","1119f06d2e6aa2f2c837115c2222ad4bfd7a1474e1a000db9d772fef678f5f7e","252","1","255","38.832718","46.90054","2","True","14597","0.0556831359863281","204","170","312","332","1a789ef9da8191c23c6674529cedb0aa8815583d54152d53af598e5ad12192c2","37d1f50769561446cbaa3595ca78e9288431b78984248094ebeae49f4b96937f"
"Glioma__enh_101","Glioma","original","train","train","similarity_100","Glioma/enh_101.png","Glioma/enh_101_mask.png","b5b3f25f199b8033675493acb5d70b1e4f19f464ea253ecc9f5dac595d7ad0ce","ec2f732dd52b98ed9b262f3dc36b70b8a9373c3e5efe0cdbca0bebb373db35f4","247","1","255","35.901852","44.868932","2","True","3439","0.0131187438964844","220","176","291","236","68fd5bcbbcf8a1696af89fda315b97099862b6c6077a743d9809a70c250288db","fa33caf04a64878bd3e59c61cb9ec6c7780653782ffda21dcccf1641ccce5f2c"
"Glioma__enh_102","Glioma","original","train","train","similarity_101","Glioma/enh_102.png","Glioma/enh_102_mask.png","4c8e72fa8ad58b4b5027d91eee42af8828f20c3f409a5b95a196fb76d1b85c36","6eed0fc956882ce299075408906ac8ca83f5a3095c09b2c791336d290601e882","254","1","255","39.616135","50.528562","2","True","9288","0.035430908203125","204","113","349","239","fd9a16d8a89df352bb9ea759a4a480188fcd0fd76eea027dc9b7a7c609998b14","e6dfcb04759550e37977617f999ca955fac3eac912034d1a5dd2a94e018b1533"
"Glioma__enh_103","Glioma","original","train","train","similarity_102","Glioma/enh_103.png","Glioma/enh_103_mask.png","98b30906af5b6a644f1cd313c70b1507a466155b1148b68f2d29353d0d430211","8e087b86bbc535d99dafa45a5a29ec29c886df59e16fa861fe53646d77f5284d","251","1","255","36.829979","49.290674","2","True","6605","0.0251960754394531","201","118","352","194","71b87821150e09c7f91ef0e16cf2dbfd8d8cf3d760d56a2c2dc3fcaf06e71b6d","aef7975389a390c7afea343e808f118a1551df3db2ab41ab8523c78a070c2434"
"Glioma__enh_104","Glioma","original","val","train","similarity_103","Glioma/enh_104.png","Glioma/enh_104_mask.png","0e8a26acdbc7721ba81e7402e85d8b4e55649123d77d1061b918b3b611caca1f","f97038bcda9019fea3b5894a08cbe86cbadc734e8516b7323d0a584e04115744","255","1","255","44.285294","59.493258","2","True","334","0.00127410888671875","223","203","243","221","1536c498d27ac37ae0a773c4c32481e4e8a541cbeff0873e5446b46daeddf67f","544b78fa420426d54d2c786fb1bf216e714f33302d49de46a07f4f53db3e7c8d"
"Glioma__enh_105","Glioma","original","train","train","similarity_104","Glioma/enh_105.png","Glioma/enh_105_mask.png","be7f9f7a977dae2b4c26f01af9dfbdf58b077ab130ea3cd3c95f25da8cff76bb","352de78dc98a3d548008608051ec5c30062c67cfea1a92398db941805a827b2a","255","1","255","43.934677","57.744807","2","True","1764","0.0067291259765625","192","170","238","219","6c7d726455289f114fd730c780c6ff7a01d9ad538049c9de35c7199b60c0a4e1","7e495d1746d086646b22178a2d1901b0757a81b8ebed84ca75ebfb01077da1f6"
"Glioma__enh_106","Glioma","original","val","train","similarity_105","Glioma/enh_106.png","Glioma/enh_106_mask.png","ba5e05e776547ae1ae509c8acecd8368b7a44d1487d8f6ac6a275961743a926f","6fb4f11094cfb8410a545b2ee506e5b8f8f9bd3f08fd36f4bd67f3b4b1edafbb","253","0","255","44.059704","58.118744","2","True","8778","0.0334854125976563","272","285","391","397","eb25da0df7b84230b6c3da4df9b99013e80a295a643ff8a394ae5b448cf9f2d4","c6d45f0976da2f809699a61c446736be12f6307033a8d922ef2f677aeba7c010"
"Glioma__enh_107","Glioma","original","train","train","similarity_106","Glioma/enh_107.png","Glioma/enh_107_mask.png","38023d79acdf863cc918539b26fc82d2ee306dc310a05b376dec06f822f63931","ecdccc39d675e78e338facb7dd95709890bb372f39c056191093d3ac1e783ce2","254","1","255","40.087448","52.119934","2","True","1834","0.00699615478515625","208","195","261","244","7adcc24db2ad528ecbe7e7643ff6fe9c91d2f036a662440dcd003ecacd7f573d","7fd5841aa2b8ef58b70996a63a6efce4d57afbd8d2733106784aa050720bec89"
"Glioma__enh_108","Glioma","original","train","train","similarity_107","Glioma/enh_108.png","Glioma/enh_108_mask.png","e59fba832d5cd7f698041942bac614f34a5dbc0f0eb4c53989b0aacd2e5199f7","166e35eadf86551da9bf98bee34a46fadfdd9a0331b05aad19b65426e34b60ed","256","0","255","44.936111","60.094199","2","True","2419","0.00922775268554688","229","266","282","321","a81e3a322ed0d91bafd6a08064687d9675903ab9446239926f08174130889142","058d60c5f72801f5bf129f5cf3875c58050bc50dc3bdc05cdb2bda1985d8c848"
"Glioma__enh_109","Glioma","original","train","train","similarity_108","Glioma/enh_109.png","Glioma/enh_109_mask.png","57987acae7e05456c883be6cae123769f6b94cc573d6862f1c19adc60579b011","3424f0f9810424395e56844b481f1ff22aca840f2a3527d9e474c34ba24ea80b","250","1","255","39.780769","51.887293","2","True","3278","0.0125045776367188","226","260","284","325","33be7e9bb18e153d1863d521569ff774cacee69447cbda0147d4ad2d844b8103","81e7fe009bc1062b441b4dc5f948d09a9ab4d4c301afe35775b799ecd154820c"
"Glioma__enh_111","Glioma","original","train","train","similarity_110","Glioma/enh_111.png","Glioma/enh_111_mask.png","dcf3b15961dcbbd46b37a3bcfa059aa4c94c8a04cae23b2276b0902392747f1c","214b92db10d989b10237c9db7c23e6bb6e82399f88b1f7b4219e5ecc1da220b3","255","1","255","42.1847","51.893863","2","True","3652","0.0139312744140625","217","259","294","325","7bbe505016285effc504fc68943a0002734d4d83259181a90ace3f1891c7ec0f","297ed13d89a196a3a989fe54ee4e46e68f81bd1b9eb711cf7e54a142d1f95aab"
"Glioma__enh_113","Glioma","original","train","train","similarity_112","Glioma/enh_113.png","Glioma/enh_113_mask.png","2ec9c92c1d4ed632d2aa0f08943a40ee0188eaad8ffd43a6d205a2ffef3e0e93","cd855859a71cbaccb52d7cbecb667f63b92cf5cc580b7232009cee2056df73a3","251","1","255","39.83757","47.84845","2","True","2529","0.00964736938476563","274","203","343","254","3a2808716d80ed36f45a2c283c9c105db7f17e0b8acdaeabf5f41365a370c88b","7a334c126e171dd41d1d0aa0a39f9a762a476985b3b9bcac48818ab8e00fc81f"
"Glioma__enh_114","Glioma","original","train","train","similarity_113","Glioma/enh_114.png","Glioma/enh_114_mask.png","2a0e3e0e07f9829d53a8c8716a69e72ef53fb7541c9181a4116d9484a82ac578","3ccd0f79c3d607cdfbfd318bb96c8be2fd73d2f3948cf1b17c463a58a38ac07c","254","2","255","40.268078","49.963054","2","True","3702","0.0141220092773438","279","260","338","342","564362a509b4dc2ca4bd9cf27c7eaf80cbdad48d5fdcf0e9f96bc2a4e1f4a6d6","5ed5c38bf562d40d685ae29ee54819dd7e72ae52abd5d3e789171527bdbd00b9"
"Glioma__enh_115","Glioma","original","train","train","similarity_114","Glioma/enh_115.png","Glioma/enh_115_mask.png","c7812f0870da403831a72cc78c9fa70b82830e9ffed60c64e974b0292d5be89e","06cea90152232124118a0ed01b0776eed304ea97ae77847b780545109494d13c","253","2","255","36.631683","46.533484","2","True","2286","0.00872039794921875","281","265","328","325","aaafe964a39bef2633ad1001dc9edc1598ceb088ecddf5448c61136037b73b49","2183b7c5c2876281c19336f50d2ed31546f4ea5bc9e880888a1e47c6f4abc8f3"
"Glioma__enh_116","Glioma","original","val","train","similarity_115","Glioma/enh_116.png","Glioma/enh_116_mask.png","96706c456251e6f9675be612516687c320c1a82487b4a038fcdcd84ce08ba12c","7fcdeca0b20aee9929174984b5df2c90ca27e4e9745900400d41bd8224c0fef6","254","2","255","44.256687","52.161217","2","True","3682","0.0140457153320313","271","204","354","266","011753480d658b35df9063f5b691befbca562b6e452477ff623b899e4d493f3a","b50217335ea94c8a487b3fb28c6c4c6988c3bd72b812b27ec0812d3e7c5b2fa0"
"Glioma__enh_117","Glioma","original","train","train","similarity_116","Glioma/enh_117.png","Glioma/enh_117_mask.png","79ff20010aeca3fddae290b2f2db9717a034142013dd54970f3ece746be26b08","72a87cccab8bab51f3ceb7040888bff4e25e6175886188ebd8fe5c402020a430","255","0","255","43.529118","59.698437","2","True","8198","0.0312728881835938","274","287","373","393","1d1f95a8aa8e6fbbbc6024b4411a0c3ff00867faf6b6c0a0e3ae86e2d580d2d4","0eabd01e08514fbfd10227386f73950df3d728f6cfaaddfab93da8480dbb8eb4"
"Glioma__enh_118","Glioma","original","train","train","similarity_117","Glioma/enh_118.png","Glioma/enh_118_mask.png","959d5c577339efd2fc8f309b42ec460997b6fe359a00bd4b1b7e839ffa65a62b","fe3488f6042410376ceeaa072f6a523fc0ebc239a7b79fc7479d52526d287b57","254","2","255","45.91787","53.246717","2","True","4897","0.0186805725097656","276","212","365","285","a00004b84c3a42d7bea62e636e904872694129f42dbbf635158d78e79099a4e5","881bb28c8d819d506d616e9daaa154fb7d9ee49622b64e955e313ef0525b5664"
"Glioma__enh_121","Glioma","original","train","train","similarity_120","Glioma/enh_121.png","Glioma/enh_121_mask.png","87ab9180c8772e7d63366467e2f7e87c4d41ed85d5a9c34d4c41425cf8856798","0e055cbd8b2cd99b88371ee69db2a10daae1d40c9840f78103ab5055ad0e75fd","255","1","255","43.269684","50.976454","2","True","11411","0.0435295104980469","185","105","311","225","9a437ee92023b3333bf67c7d276abc846e334dc785d53d81fbf07c0431871126","b4b52e54eb7915c9fe3d01da3ea8c7655a890f2b3ce6ba352c849a0b409f66b9"
"Glioma__enh_122","Glioma","original","train","train","similarity_121","Glioma/enh_122.png","Glioma/enh_122_mask.png","dc8c3004a796141e9ec353104382a4c23c181b33a01a5836789195d31a6ada43","89b378e95bdbc94aeeb12182452197d3a7da28e0525a86baae0d73acb5e50e88","249","1","255","37.73098","44.923231","2","True","14849","0.0566444396972656","178","106","303","263","2151babf8a82335c332201f565d4853180e055678146198ecca0d5599c3b925a","bc14dcd7eb871a3a939620e3735e36cf0010dc362b3ecae6b8e2b6742ea66428"
"Glioma__enh_123","Glioma","original","test","train","similarity_122","Glioma/enh_123.png","Glioma/enh_123_mask.png","c806aeccf47da1fb4483c81f3071e8b262656e3b4028953bce23049fbf32b651","f6da8254f626b52485493d0fecd3741b29f244e80039d6f87e8949e4b327ca76","245","1","255","36.847469","44.554717","2","True","17472","0.066650390625","185","105","316","280","5affd6da92dfd2136fdf77ec3acdfd600c0913c45380ac2bc89f9464ebe42ec6","4e62fad9ff3eb709520debebe1031de5a97ea390d8b62ea558bc62e7ed36175e"
"Glioma__enh_124","Glioma","original","train","train","similarity_123","Glioma/enh_124.png","Glioma/enh_124_mask.png","be92d0bc0ed36938a7bf4230936c88d78b1c746b18a07020245f048b2acc7f59","162c7a6a48d5fcf8c588594ec7fd858f1bc4c560188da737ef4479c093f1fcaa","249","2","255","37.266396","45.455454","2","True","14542","0.0554733276367188","189","118","305","281","54c4f7e6f5d6a18c6f3de77a60083dfb2503a572d20ea086f4d90691ad499863","d16438a953468c63f80502689d07d4f89b17e92afbc85ba9dc3020b02148b090"
"Glioma__enh_125","Glioma","original","train","train","similarity_124","Glioma/enh_125.png","Glioma/enh_125_mask.png","8dd418ead0b5a56c0f7b82e4b03b3ec53ced1dffea1a49488a234908d272bb52","498d300383ebfa4330af37830c992ecbfbf62c4160c8739ded2fa9101b0bd95c","255","1","255","44.946533","56.163985","2","True","5717","0.0218086242675781","304","172","381","264","a746ade727d9188a4ece106d47226e81a0482b9865a443dd838a502b81757832","61cdee3f54b9d5222b43798f5504d1f921a43309150259194cb4f7096e91ee52"
"Glioma__enh_127","Glioma","original","train","train","similarity_126","Glioma/enh_127.png","Glioma/enh_127_mask.png","f9115ddf058171ab4674e585999005f2a80911f70296e63b41bf18d9dc820393","bf769113620229afc00ad4255d1b8f107b6ce8c2849a5e856640a722169391d5","255","1","255","44.192055","52.810261","2","True","3969","0.0151405334472656","293","97","356","174","7051c91fd7421897bf1a366e7983974eb3b7b29c07f83cb55bb2749f95f2eee9","e00a2f17b1b55575029ece00c31bccc01362989e6ee84669ab95f61f43db97a7"
